transcript	RIBO_GMP_Ven_A	RIBO_GMP_Ven_B	RIBO_GMP_vehicle_A	RIBO_GMP_vehicle_B	RIBO_HSC_Ven_A	RIBO_HSC_Ven_B	RIBO_HSC_vehicle_A	RIBO_HSC_vehicle_B
Kcnma1-212	0	0	0	0	0	0	0	0
Kcnmb1-201	0	0	0	0	0	0	0	0
Kcnmb2-202	0	0	0	0	0	0	0	0
Kcnmb3-201	0	0	0	0	0	0	0	0
Kcnmb4-201	0	0	0	0	0	0	0	0
Kcnn1-201	1	0	1	0	0	0	0	0
Kcnn2-205	0	0	0	0	0	0	0	0
Kcnn3-201	1	0	0	0	0	0	0	0
Kcnn4-201	19	16	13	14	23	2	29	43
Kcnq1-201	0	0	0	0	0	0	0	0
Kcnq2-217	0	0	0	0	0	0	0	0
Kcnq3-201	0	0	0	0	0	0	1	0
Kcnq4-201	0	0	0	0	0	0	0	0
Kcnq5-201	6	2	6	0	4	4	14	9
Kcnrg-201	0	0	0	1	0	0	0	0
Kcns1-201	0	0	0	0	0	0	0	0
Kcns2-201	0	0	0	0	0	0	0	0
Kcns3-201	0	0	0	0	0	0	0	0
Kcnt1-201	0	0	0	0	0	0	0	0
Kcnt2-203	0	0	0	0	0	0	0	0
Kcnu1-201	0	0	1	0	0	0	0	0
Kcnv1-201	0	0	0	0	0	0	0	0
Kcnv2-201	0	0	0	0	0	0	0	0
Kcp-203	0	0	0	0	0	0	0	0
Kctd1-202	32	17	44	21	11	12	30	35
Kctd10-202	43	20	27	38	36	11	43	26
Kctd11-202	5	0	0	4	4	1	2	4
Kctd12-202	35	21	39	38	69	16	49	63
Kctd12b-202	0	0	0	0	1	0	0	0
Kctd13-201	7	3	4	7	10	0	9	9
Kctd14-206	1	0	2	2	3	1	2	2
Kctd15-201	0	0	0	0	0	0	0	0
Kctd16-206	0	0	0	0	0	0	0	0
Kctd17-206	28	15	20	20	3	3	6	3
Kctd18-202	20	11	15	14	17	3	20	9
Kctd19-202	0	0	0	0	0	0	0	0
Kctd2-201	30	11	13	18	23	6	25	25
Kctd20-215	249	102	155	176	209	59	275	247
Kctd21-201	1	1	0	1	0	0	1	3
Kctd3-201	41	15	33	31	36	10	22	14
Kctd4-201	0	0	0	0	0	0	0	0
Kctd5-201	75	35	52	42	58	26	54	42
Kctd6-202	3	1	1	3	2	0	2	0
Kctd7-201	7	2	4	7	8	0	3	9
Kctd8-201	0	0	0	0	0	0	0	0
Kctd9-204	61	21	40	48	40	11	42	22
Kdelr1-201	160	70	100	142	107	38	98	121
Kdelr2-201	144	57	81	113	123	31	104	118
Kdelr3-201	3	1	1	0	1	0	1	0
Kdf1-201	1	0	0	0	1	0	0	0
Kdm1a-203	171	83	135	118	135	43	99	81
Kdm1b-201	57	18	35	36	33	18	40	40
Kdm2a-201	258	96	137	163	285	75	210	156
Kdm2b-202	172	64	100	95	236	71	158	176
Kdm3a-202	120	45	93	96	117	46	111	88
Kdm3b-201	569	259	440	498	508	210	517	470
Kdm4a-201	155	71	124	112	139	47	113	113
Kdm4b-201	28	16	18	21	32	7	19	15
Kdm4c-201	97	45	71	67	84	24	63	49
Kdm4d-201	0	0	0	0	0	0	0	0
Kdm5a-201	292	122	210	185	298	92	220	184
Kdm5b-201	75	39	57	30	55	24	48	34
Kdm5c-203	261	118	152	138	269	81	245	185
Kdm5d-201	119	59	105	95	0	0	0	0
Kdm6a-201	67	22	44	40	79	22	31	54
Kdm6b-201	97	49	79	87	89	24	85	63
Kdm7a-201	119	50	102	78	149	40	168	139
Kdm8-201	28	13	7	21	18	6	17	10
Kdr-201	0	0	1	0	1	0	0	0
Kdsr-201	54	35	49	41	32	12	41	41
Keap1-202	42	16	26	21	51	19	17	36
Keg1-201	0	0	0	0	0	0	0	0
Kel-201	0	0	0	0	0	0	0	0
Kera-201	0	0	0	0	0	0	0	0
Khdc1a-201	0	0	0	0	0	0	0	0
Khdc1b-201	0	0	0	0	0	0	0	0
Khdc1c-201	0	0	0	0	0	0	0	0
Khdc3-201	0	0	0	0	2	0	5	0
Khdc4-201	92	23	37	52	38	15	56	41
Khdrbs1-201	558	290	424	424	454	226	417	401
Khdrbs2-201	0	0	0	0	0	0	0	0
Khdrbs3-201	0	0	0	2	0	0	0	0
Khk-204	251	144	196	257	151	57	243	233
Khnyn-201	70	38	41	55	93	30	89	80
Khsrp-201	537	244	360	401	370	151	334	294
Kidins220-210	313	115	171	222	135	46	127	108
Kif11-201	1044	487	748	694	814	365	460	435
Kif12-201	0	0	0	0	0	0	0	0
Kif13a-201	171	76	113	130	158	32	130	96
Kif13b-201	154	84	116	103	183	76	110	104
Kif14-203	165	79	113	120	182	71	69	65
Kif15-201	529	249	374	305	384	194	239	321
Kif16b-201	138	55	108	81	69	25	70	80
Kif17-201	34	19	38	36	41	15	49	45
Kif18a-201	38	16	39	25	25	21	17	19
Kif18b-201	78	44	55	69	74	31	53	60
Kif19a-201	5	1	4	3	13	6	8	8
Kif1a-204	0	0	1	0	0	0	0	0
Kif1b-202	142	51	80	102	119	31	109	101
Kif1bp-201	109	42	72	64	76	26	95	105
Kif1c-203	27	6	22	20	68	14	45	36
Kif20a-205	307	151	219	184	295	128	194	201
Kif20b-201	444	188	353	279	277	159	193	167
Kif21a-205	5	1	2	1	0	0	0	0
Kif21b-201	146	50	103	126	132	36	197	135
Kif22-201	183	86	142	143	138	55	113	111
Kif23-201	187	97	148	143	185	99	114	106
Kif24-202	41	21	29	30	42	15	22	20
Kif26a-201	0	0	0	0	0	0	0	0
Kif26b-202	0	0	1	0	1	1	1	1
Kif27-203	0	0	0	0	0	0	0	0
Kif28-203	0	0	1	0	0	0	0	0
Kif2a-201	313	122	228	198	246	62	212	189
Kif2b-201	0	0	0	0	0	0	0	0
Kif2c-201	191	87	130	119	137	94	96	109
Kif3a-203	38	16	26	16	25	9	22	22
Kif3b-201	86	29	55	60	42	11	79	60
Kif3c-201	1	0	1	1	2	0	5	2
Kif4-201	159	91	136	119	230	135	92	112
Kif5a-201	2	6	7	4	1	1	14	7
Kif5b-201	528	219	327	310	477	180	391	373
Kif5c-201	2	1	2	1	0	0	4	0
Kif6-207	0	0	0	0	0	0	0	0
Kif7-201	1	1	0	1	1	0	0	1
Kif9-202	4	3	2	1	6	4	9	7
Kifap3-201	41	19	41	32	40	30	21	28
Kifc1-204	35	13	24	24	23	12	28	20
Kifc2-201	0	1	0	0	2	0	3	0
Kifc3-201	39	19	55	37	22	2	21	17
Kifc5b-201	10	6	5	7	8	4	11	3
Kin-201	80	39	57	56	37	10	40	41
Kir3dl1-202	0	0	0	0	0	0	0	0
Kir3dl2-202	0	0	0	0	0	0	0	0
Kirrel-202	0	0	1	0	1	0	1	1
Kirrel2-201	0	0	0	0	0	0	0	0
Kirrel3-202	0	0	0	0	0	0	0	0
Kiss1-201	0	0	0	0	0	0	0	0
Kiss1r-201	0	0	1	0	0	0	0	0
Kit-201	354	216	278	338	150	104	209	256
Kitl-202	0	0	0	0	0	0	1	0
Kiz-201	43	23	34	28	50	18	46	41
Kl-201	0	0	0	0	0	0	0	0
Klb-201	0	0	1	0	0	0	0	0
Klc1-201	192	75	130	134	179	45	218	187
Klc2-204	35	19	15	35	29	7	32	38
Klc3-202	3	0	0	1	0	0	0	0
Klc4-201	98	42	76	69	34	10	61	63
Klf1-201	0	0	0	0	0	0	0	0
Klf10-201	39	15	21	28	13	3	21	19
Klf11-201	12	11	3	18	7	0	17	14
Klf12-205	0	0	0	0	0	1	0	0
Klf13-201	9	0	3	10	3	3	8	7
Klf14-201	0	0	0	0	0	0	0	0
Klf15-203	0	0	0	0	0	0	0	0
Klf16-201	1	0	0	0	0	0	0	0
Klf17-201	0	0	0	0	0	0	0	0
Klf2-201	11	5	4	5	14	2	11	11
Klf3-201	15	7	8	13	11	6	20	15
Klf4-201	4	1	0	2	12	3	3	3
Klf5-201	18	3	14	9	16	5	28	22
Klf6-201	67	55	64	55	95	44	109	108
Klf7-202	11	6	15	10	7	2	11	12
Klf8-202	4	2	5	7	8	2	6	1
Klf9-201	2	1	1	1	3	0	4	6
Klhdc1-201	4	0	4	3	3	0	6	3
Klhdc10-202	79	29	32	52	77	11	52	55
Klhdc2-201	282	93	155	160	115	36	144	142
Klhdc3-201	51	14	31	48	68	17	43	36
Klhdc4-201	147	73	102	112	136	50	140	118
Klhdc7a-201	0	0	0	0	0	0	0	0
Klhdc7b-201	0	0	0	0	0	0	0	0
Klhdc8a-201	0	0	0	0	0	0	0	0
Klhdc8b-207	0	0	0	0	0	0	0	0
Klhdc9-201	0	0	0	0	0	0	0	0
Klhl1-201	0	0	0	0	0	0	0	0
Klhl10-201	0	1	0	0	0	0	0	0
Klhl11-201	75	39	67	40	86	28	63	55
Klhl12-201	33	19	17	23	29	7	33	34
Klhl13-201	1	0	0	0	0	0	0	0
Klhl14-202	0	0	0	0	0	0	0	0
Klhl15-204	35	11	14	16	28	10	28	29
Klhl18-201	57	18	19	33	39	16	32	37
Klhl2-201	90	33	68	45	78	14	65	52
Klhl20-201	78	32	45	59	47	19	52	48
Klhl21-201	21	13	9	7	6	5	25	16
Klhl22-201	80	24	44	52	36	13	37	30
Klhl23-201	22	7	13	18	16	4	19	20
Klhl24-201	249	109	193	146	115	47	190	163
Klhl25-202	19	14	16	27	31	15	46	29
Klhl26-201	11	2	6	4	23	3	29	19
Klhl28-203	40	12	28	23	22	5	31	18
Klhl29-201	0	0	0	0	0	0	0	0
Klhl3-202	0	0	0	0	3	3	3	2
Klhl30-201	0	0	1	0	0	0	0	0
Klhl31-201	0	0	0	0	0	0	1	0
Klhl32-204	0	0	0	0	0	0	0	0
Klhl33-204	0	0	1	1	0	1	0	0
Klhl34-201	0	0	0	0	0	0	0	0
Klhl35-201	3	1	1	0	0	0	3	1
Klhl36-201	33	19	9	17	25	3	27	27
Klhl38-201	0	0	0	0	1	0	0	0
Klhl4-201	0	0	0	0	0	0	0	1
Klhl40-201	0	1	0	0	2	0	0	0
Klhl41-201	27	22	13	26	45	10	54	42
Klhl42-201	10	8	2	10	15	3	14	5
Klhl5-201	191	62	159	115	231	62	184	168
Klhl6-201	382	180	264	260	147	65	238	190
Klhl7-201	76	30	52	48	60	22	62	45
Klhl8-201	0	1	1	1	2	0	1	0
Klhl9-201	222	92	144	116	157	70	135	124
Klk1-201	0	0	0	0	0	0	3	2
Klk10-201	0	0	0	0	0	0	0	0
Klk11-202	0	0	0	0	0	0	0	0
Klk12-202	0	0	0	0	0	0	0	0
Klk13-201	0	0	0	0	0	0	0	0
Klk14-201	0	0	0	0	0	0	0	0
Klk15-201	0	0	0	0	0	0	0	0
Klk1b1-201	0	0	0	0	0	0	0	0
Klk1b11-201	0	0	0	0	2	0	0	0
Klk1b16-201	0	0	0	0	0	0	0	0
Klk1b21-201	0	0	0	0	0	0	0	0
Klk1b22-201	0	0	0	0	0	0	0	0
Klk1b24-201	0	0	0	0	0	0	0	0
Klk1b26-201	0	0	0	0	0	0	0	0
Klk1b27-201	1	0	0	0	0	1	1	0
Klk1b3-201	0	0	0	0	0	0	0	0
Klk1b4-201	0	0	0	0	0	0	0	0
Klk1b5-201	0	0	0	0	0	0	0	0
Klk1b8-201	0	0	0	0	0	0	0	0
Klk1b9-201	0	0	0	0	0	0	0	0
Klk4-201	0	0	0	0	0	0	0	0
Klk5-201	0	0	0	0	0	0	0	0
Klk6-203	0	0	0	0	0	0	1	1
Klk7-201	0	0	0	0	0	0	0	0
Klk8-201	15	8	14	5	18	10	28	22
Klk9-201	0	0	0	0	0	0	0	0
Klkb1-201	0	0	0	0	0	0	0	0
Klra1-201	1	0	1	2	0	0	0	1
Klra10-201	0	0	0	0	0	0	0	0
Klra17-201	1	0	2	2	3	1	4	2
Klra2-201	18	8	5	20	33	7	30	25
Klra3-202	0	0	0	0	0	0	0	0
Klra4-201	0	0	0	0	0	0	0	0
Klra5-202	0	0	0	0	0	0	0	0
Klra6-201	1	0	0	1	0	0	1	0
Klra7-202	0	0	0	0	0	0	1	0
Klra8-201	0	0	0	1	0	0	0	0
Klra9-202	0	0	0	0	0	0	0	0
Klrb1-201	0	0	0	0	0	0	0	0
Klrb1a-201	0	0	1	2	0	0	1	1
Klrb1b-201	1	0	0	0	0	0	0	0
Klrb1c-201	0	0	0	0	0	1	1	0
Klrb1f-201	13	6	6	8	21	4	26	40
Klrc1-203	1	1	0	0	0	0	1	0
Klrc2-202	1	0	0	0	0	0	1	0
Klrc3-201	0	0	0	0	0	0	0	0
Klrd1-202	2	1	1	1	0	0	1	1
Klre1-201	7	2	1	7	0	0	4	5
Klrg1-201	0	0	0	0	0	0	0	0
Klrg2-201	0	0	0	0	0	0	1	0
Klri1-201	0	0	0	0	1	0	0	0
Klri2-201	0	0	0	0	0	0	0	0
Klrk1-201	2	0	1	1	0	0	0	1
Kmo-201	2	0	0	0	0	0	0	0
Kmt2a-201	944	404	680	793	446	88	414	321
Kmt2b-202	207	82	119	162	150	38	113	62
Kmt2c-201	442	149	253	284	391	78	256	183
Kmt2d-201	713	260	348	537	652	135	617	509
Kmt2e-202	316	122	201	194	290	45	218	183
Kmt5a-201	328	137	207	224	271	48	246	208
Kmt5b-202	36	13	24	25	31	5	29	17
Kmt5c-202	44	8	30	29	32	6	23	27
Kncn-201	0	0	0	0	0	0	0	0
Kndc1-201	1	0	0	0	0	0	0	0
Kng1-203	0	0	0	0	0	0	0	0
Kng2-202	0	0	0	0	0	0	0	0
Knl1-202	238	85	177	132	270	91	118	118
Knop1-204	200	85	130	107	102	29	97	85
Knstrn-206	128	41	86	97	101	22	82	93
Kntc1-201	166	58	97	113	130	55	64	86
Kpna1-201	160	45	78	79	83	17	54	40
Kpna2-201	0	0	0	0	1	0	0	0
Kpna3-201	246	116	165	169	195	80	133	139
Kpna4-203	215	59	102	112	135	37	101	99
Kpna6-202	109	34	59	61	90	36	52	75
Kpna7-201	0	0	0	0	0	0	0	0
Kpnb1-201	931	408	615	594	807	316	683	617
Kprp-201	0	0	0	0	0	0	0	0
Kptn-201	26	8	10	13	15	4	10	15
Kras-201	155	54	96	98	102	18	108	86
Krba1-204	5	1	1	1	1	2	0	3
Krcc1-202	181	87	139	126	55	11	85	54
Kremen1-201	11	6	3	6	7	2	3	1
Kremen2-201	0	0	0	0	0	0	0	0
Kri1-201	231	105	182	162	184	76	147	133
Krit1-201	34	9	14	28	41	9	35	33
Krr1-203	215	114	150	127	162	56	144	141
Krt1-201	0	0	0	0	0	0	0	0
Krt10-201	0	0	0	0	1	0	0	1
Krt12-201	0	0	0	0	0	0	0	0
Krt13-201	0	0	0	0	0	0	0	0
Krt14-201	0	0	0	0	0	0	0	0
Krt15-201	0	0	0	0	0	0	0	0
Krt16-201	0	0	0	0	0	0	0	0
Krt17-201	0	0	0	0	0	0	0	0
Krt18-201	3	4	7	6	19	14	29	42
Krt19-201	0	1	0	0	0	0	0	0
Krt2-201	0	0	0	0	0	0	0	0
Krt20-201	0	0	0	0	0	0	0	0
Krt222-202	0	0	1	0	0	0	0	0
Krt23-201	0	0	1	0	1	0	0	0
Krt24-201	0	0	0	0	0	0	0	0
Krt25-201	0	0	0	0	0	0	0	0
Krt26-201	0	0	0	0	0	0	0	0
Krt27-201	0	0	0	0	0	0	0	0
Krt28-201	0	0	0	0	0	0	1	0
Krt31-201	0	0	0	0	0	0	0	0
Krt32-201	0	0	0	0	0	0	0	0
Krt33a-201	0	0	0	0	0	0	0	0
Krt33b-201	0	0	0	0	0	0	0	0
Krt34-201	0	0	0	0	0	0	0	0
Krt35-201	0	0	0	0	0	0	0	0
Krt36-201	0	0	0	0	0	0	0	0
Krt39-202	0	0	0	0	0	0	0	0
Krt4-201	0	0	0	0	0	0	0	0
Krt40-201	0	0	0	0	0	0	0	0
Krt42-201	0	0	0	0	0	0	0	0
Krt5-201	0	0	0	0	0	0	0	0
Krt6a-201	0	0	0	0	0	0	0	0
Krt6b-201	0	0	0	0	0	0	0	0
Krt7-201	2	0	0	0	2	0	2	2
Krt71-201	0	0	0	0	0	0	0	0
Krt72-201	0	0	0	0	0	0	0	0
Krt73-201	0	0	0	0	0	0	0	0
Krt75-201	0	0	0	0	0	0	0	0
Krt76-201	0	0	0	0	0	0	0	0
Krt77-201	0	0	0	0	0	0	0	0
Krt78-201	0	0	0	0	0	0	0	0
Krt79-201	0	0	0	0	0	0	0	0
Krt8-201	2	0	1	0	1	0	0	0
Krt80-201	52	27	36	52	57	10	38	34
Krt81-201	0	0	0	0	0	0	0	0
Krt82-201	0	0	0	0	0	0	0	0
Krt83-201	1	0	0	0	0	0	1	0
Krt84-201	0	0	0	0	0	0	0	0
Krt86-201	1	0	2	1	0	0	0	0
Krt87-201	0	0	0	0	0	0	0	0
Krt88-201	0	0	0	0	0	0	0	0
Krt9-201	0	0	0	0	0	0	0	0
Krt90-201	0	0	0	0	0	0	0	0
Krtap1-3-201	0	0	0	0	0	0	0	0
Krtap1-4-201	0	0	0	0	0	0	0	0
Krtap1-5-201	0	0	0	0	0	0	0	0
Krtap10-10-201	0	0	0	0	0	0	0	0
Krtap10-4-201	0	0	0	0	0	0	0	0
Krtap11-1-201	0	0	0	0	0	0	0	0
Krtap12-1-201	0	0	0	0	0	0	0	0
Krtap13-1-201	0	0	0	0	0	0	0	0
Krtap13-201	0	0	0	0	0	0	0	0
Krtap14-202	0	0	0	0	0	0	0	0
Krtap16-1-201	0	0	0	0	0	0	0	0
Krtap16-3-201	0	0	0	0	0	0	0	0
Krtap17-1-201	0	0	0	0	0	0	0	0
Krtap19-1-201	0	0	0	0	0	0	0	0
Krtap19-2-201	0	0	0	0	0	0	0	0
Krtap19-3-201	0	0	0	0	0	0	0	0
Krtap19-4-201	0	0	0	0	0	0	0	0
Krtap19-5-201	0	0	0	0	0	0	0	0
Krtap19-9b-201	0	0	0	0	0	0	0	0
Krtap2-4-201	0	0	0	0	0	0	0	0
Krtap20-2-201	0	0	0	0	0	0	0	0
Krtap21-1-201	0	0	0	0	0	0	0	0
Krtap22-2-201	0	0	0	0	0	0	0	0
Krtap24-1-201	0	0	0	0	0	0	0	0
Krtap26-1-201	0	0	0	0	0	0	0	0
Krtap27-1-201	0	0	0	0	0	0	0	0
Krtap28-10-201	0	0	0	0	0	0	0	0
Krtap28-13-201	0	0	0	0	0	0	0	0
Krtap29-1-201	0	0	0	0	0	0	0	0
Krtap3-1-201	0	0	0	0	0	0	0	0
Krtap3-2-201	0	0	0	0	0	0	0	0
Krtap3-3-201	0	0	0	0	0	0	0	0
Krtap31-1-201	0	0	0	0	0	0	0	0
Krtap31-2-201	0	0	0	0	0	0	0	0
Krtap4-1-201	0	0	0	0	0	0	0	0
Krtap4-13-201	0	0	0	0	0	0	0	0
Krtap4-16-201	0	0	0	0	0	0	0	0
Krtap4-2-201	0	0	0	0	0	0	0	0
Krtap4-6-201	0	0	0	0	0	0	0	0
Krtap4-7-201	0	0	0	0	0	0	0	0
Krtap4-8-201	0	0	0	0	0	0	0	0
Krtap4-9-201	0	0	0	0	0	0	0	0
Krtap5-1-201	0	0	0	0	0	0	0	0
Krtap5-2-202	0	0	0	0	0	0	0	0
Krtap5-3-202	0	0	0	0	0	0	0	0
Krtap5-4-201	0	0	0	0	0	0	0	0
Krtap5-5-201	0	0	0	0	0	0	0	0
Krtap6-1-201	0	0	0	0	0	0	0	0
Krtap6-2-201	0	0	0	0	0	0	0	0
Krtap6-3-202	0	0	0	0	0	0	0	0
Krtap6-5-201	0	0	0	0	0	0	0	0
Krtap7-1-201	0	0	0	0	0	0	0	0
Krtap8-1-201	0	0	0	0	0	0	0	0
Krtap9-1-201	0	0	0	0	0	0	0	0
Krtap9-3-201	0	0	0	0	0	0	0	0
Krtap9-5-201	0	0	0	0	0	0	0	0
Krtcap2-201	65	16	28	35	23	7	25	21
Krtcap3-201	6	5	5	10	2	0	3	1
Krtdap-201	0	0	0	0	0	0	0	0
Ksr1-201	22	12	10	22	32	14	35	35
Ksr2-202	0	0	0	0	0	0	0	1
Kti12-201	19	5	11	9	31	2	11	10
Ktn1-210	201	96	195	145	78	52	58	77
Kxd1-204	6	1	2	2	3	0	2	3
Ky-201	0	0	0	0	0	0	0	0
Kyat1-204	12	5	5	3	2	1	5	7
Kyat3-202	46	29	44	29	35	13	23	18
Kynu-201	2	0	0	0	0	0	1	0
L1cam-202	170	91	112	107	44	35	46	82
L1td1-202	0	0	0	0	0	0	0	0
L2hgdh-201	28	13	25	32	12	2	12	18
L3hypdh-201	1	2	0	1	0	1	1	1
L3mbtl1-201	0	0	0	0	0	0	0	0
L3mbtl2-201	111	48	69	69	96	29	65	74
L3mbtl3-201	39	11	16	12	87	21	52	46
L3mbtl4-201	0	0	0	0	0	0	0	0
LTO1-201	75	44	41	62	43	24	58	53
Lacc1-201	24	5	13	13	18	3	13	7
Lactb-201	121	62	70	82	44	22	48	52
Lactb2-201	59	24	46	47	35	8	43	23
Lactbl1-201	0	0	0	0	1	0	0	0
Lad1-201	0	0	0	0	0	0	0	0
Lag3-201	1	0	2	1	0	0	1	2
Lage3-201	32	9	14	18	9	2	9	12
Lair1-203	31	11	14	28	9	6	19	27
Lalba-201	0	0	0	0	0	0	0	0
Lama1-201	0	0	0	0	0	0	0	0
Lama2-201	0	0	0	0	0	0	0	0
Lama3-201	0	0	0	1	0	0	0	1
Lama4-201	0	0	1	0	1	0	0	0
Lama5-201	1	1	1	1	0	0	0	1
Lamb1-205	0	2	2	2	4	0	0	2
Lamb2-201	2	0	3	2	0	0	1	2
Lamb3-209	6	6	1	1	4	0	5	3
Lamc1-201	38	18	64	18	9	1	3	9
Lamc2-201	0	0	0	0	0	0	1	0
Lamc3-201	0	0	0	0	0	0	0	0
Lamp1-201	989	508	655	774	744	325	732	835
Lamp2-202	695	332	528	534	329	131	370	444
Lamp3-201	0	0	0	0	0	0	0	0
Lamp5-201	0	0	0	0	0	0	0	0
Lamtor1-201	98	32	63	74	104	16	67	83
Lamtor2-201	81	30	32	61	34	14	44	56
Lamtor3-201	40	8	14	11	9	1	8	10
Lamtor4-201	263	129	182	201	133	31	127	131
Lamtor5-201	146	58	87	104	61	15	90	83
Lancl1-202	80	54	81	74	71	40	93	111
Lancl2-201	56	26	36	43	25	15	30	33
Lancl3-201	0	0	0	0	0	0	0	0
Lao1-201	0	0	0	0	0	0	0	0
Lap3-201	171	56	95	104	134	39	157	130
Laptm4a-201	35	5	15	28	16	4	23	33
Laptm4b-201	5	5	6	5	1	1	6	0
Laptm5-207	366	162	178	274	93	42	155	172
Large1-204	0	0	1	0	0	0	0	0
Large2-201	0	0	0	0	0	0	0	2
Larp1-203	399	124	259	232	288	75	158	102
Larp1b-205	81	30	39	43	32	11	29	33
Larp4-202	228	81	134	124	141	63	94	80
Larp4b-202	273	85	161	157	301	82	247	181
Larp6-201	0	0	1	0	0	0	1	0
Larp7-201	309	134	201	213	221	103	178	154
Lars-201	516	242	430	286	458	255	205	201
Lars2-201	76	32	39	43	20	13	24	17
Las1l-201	464	232	344	307	292	107	302	256
Lasp1-201	332	149	209	242	230	118	283	249
Lat-201	7	0	6	4	3	1	8	5
Lat2-201	40	18	25	30	15	6	25	37
Lats1-202	105	45	95	73	157	30	105	88
Lats2-201	13	5	12	12	27	4	24	17
Lax1-201	2	0	0	1	1	0	0	1
Layn-201	60	22	37	49	16	5	25	32
Lbh-201	29	15	14	29	38	25	54	67
Lbhd1-201	0	0	0	0	0	0	0	0
Lbhd2-201	0	0	0	0	0	0	0	0
Lbp-201	336	170	268	309	99	51	183	247
Lbr-201	1253	656	927	1002	571	253	610	656
Lbx1-201	0	0	0	0	0	0	0	0
Lbx2-201	0	0	1	0	1	0	1	0
Lca5-201	2	3	4	3	0	0	1	2
Lca5l-201	0	0	0	0	0	0	0	0
Lcat-201	0	0	0	0	0	0	0	0
Lce1a1-201	0	0	0	0	0	0	0	0
Lce1a2-201	0	0	0	0	0	0	0	0
Lce1b-201	0	0	0	0	0	0	0	0
Lce1c-201	0	0	0	0	0	0	0	0
Lce1d-201	0	0	0	0	0	0	0	0
Lce1e-201	0	0	0	0	0	0	0	0
Lce1f-201	0	0	0	0	0	0	0	0
Lce1g-201	0	0	0	0	0	0	0	0
Lce1h-201	0	0	0	0	0	0	0	0
Lce1i-201	0	0	0	0	0	0	0	0
Lce1j-202	0	0	0	0	0	0	0	0
Lce1k-201	0	0	0	0	0	0	0	0
Lce1l-201	0	0	0	0	0	0	0	0
Lce1m-201	0	0	0	0	0	0	0	0
Lce3a-201	0	0	0	0	0	0	0	0
Lce3b-201	0	0	0	0	0	0	0	0
Lce3c-201	0	0	0	0	0	0	0	0
Lce3d-201	0	0	0	0	0	0	0	0
Lce3e-201	0	0	0	0	0	0	0	0
Lce3f-201	0	0	0	0	0	0	0	0
Lce6a-201	0	0	0	0	0	0	0	0
Lck-201	3	1	4	1	1	0	2	4
Lclat1-201	84	46	47	71	40	16	59	59
Lcmt1-201	42	14	21	38	23	8	43	29
Lcmt2-202	50	27	50	36	41	14	51	39
Lcn10-201	0	0	0	0	0	0	0	0
Lcn11-201	0	0	0	0	0	0	0	0
Lcn12-201	0	0	0	0	0	1	0	0
Lcn2-201	248	92	110	215	284	92	243	211
Lcn3-201	0	0	0	0	0	0	0	0
Lcn4-201	0	0	0	0	0	0	0	0
Lcn5-201	0	0	0	0	0	0	0	0
Lcn6-203	0	0	0	0	0	0	0	0
Lcn8-201	0	0	0	0	0	0	0	0
Lcn9-201	0	0	0	0	0	0	0	0
Lcor-201	16	6	12	11	30	2	23	21
Lcorl-212	53	22	45	31	45	4	32	27
Lcp1-209	1394	812	1079	1049	1004	641	1104	976
Lcp2-201	224	84	163	163	135	62	162	156
Lct-201	0	0	2	3	0	0	2	4
Lctl-201	0	0	0	0	0	0	0	0
Ldah-201	47	13	29	24	24	4	20	21
Ldb1-202	105	35	65	69	81	14	74	59
Ldb2-201	0	0	0	0	0	0	0	0
Ldb3-201	0	0	0	0	0	0	0	0
Ldc1-201	0	0	0	0	0	0	0	0
Ldha-201	1094	582	726	768	720	309	661	608
Ldhal6b-201	0	0	0	0	0	0	0	0
Ldhb-201	90	25	60	57	5	5	8	8
Ldhc-201	0	0	0	0	0	0	1	0
Ldhd-201	0	1	0	0	0	0	0	1
Ldlr-201	149	137	137	168	56	49	84	137
Ldlrad1-201	0	0	0	0	0	0	0	0
Ldlrad2-201	0	0	0	0	0	0	0	0
Ldlrad3-201	2	1	1	1	7	5	6	7
Ldlrad4-201	3	1	2	2	0	0	0	3
Ldlrap1-201	126	57	72	97	81	14	109	110
Ldoc1-201	0	0	0	0	0	0	0	0
Leap2-201	0	0	0	0	0	0	0	0
Lect2-201	2	0	1	0	0	0	0	0
Lef1-201	0	0	0	0	0	2	0	0
Lefty1-201	0	0	0	1	0	0	0	0
Lefty2-201	0	0	0	0	0	0	0	0
Lekr1-206	11	2	4	3	2	1	1	6
Lelp1-201	0	0	0	0	0	0	0	0
Lemd1-201	0	0	0	0	0	0	0	0
Lemd2-201	70	53	55	56	32	9	59	58
Lemd3-202	82	41	69	64	57	33	56	43
Lenep-201	0	0	0	0	0	0	0	0
Leng1-201	42	23	25	42	17	1	40	33
Leng8-201	43	18	31	44	56	21	26	30
Leng9-201	5	3	4	7	9	0	4	7
Leo1-201	307	132	220	197	178	51	187	160
Lep-201	0	0	0	0	0	0	0	0
Lepr-202	0	1	3	2	0	0	1	1
Leprot-201	152	85	110	120	77	35	67	81
Leprotl1-201	37	8	23	37	62	10	57	58
Letm1-201	304	171	198	246	170	57	154	173
Letm2-201	5	1	1	0	0	1	2	3
Letmd1-201	19	4	5	18	9	6	21	11
Lexm-202	0	0	0	0	0	0	0	0
Lfng-201	9	3	14	10	32	7	41	37
Lgals1-201	453	221	262	291	179	70	180	199
Lgals12-202	0	0	0	0	0	0	0	0
