"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Lasp1",740.474313214633,0.0198486182497482,0.111794317905355,0.58663968566358,0.933303245424147
"Lat2",245.742781241729,-0.76140936683936,0.804637336351173,0.005009335459706,0.394834954011567
"Lats1",274.39152723478,0.0347509319683191,0.11950975974035,0.23653559272081,0.810640365452706
"Lats2",86.9115230398126,0.0370055059516656,0.121753770453244,0.155232033209867,NA
"Layn",86.2874536058953,-0.0269354664505527,0.11770724702987,0.297310129538008,NA
"Lbh",116.576660133782,-0.0216388714832543,0.115805345971872,0.416859348177505,NA
"Lbp",737.634243876467,-0.02771288795564,0.114834761262261,0.41729609438184,0.892077681004873
"Lbr",4284.69070760893,-0.0111822147293783,0.110265775510474,0.76169203988618,0.964027320791623
"Lclat1",132.693080306985,0.0286114233625196,0.117765640927256,0.299555452471076,NA
"Lcmt1",133.162958384264,0.00184089467291331,0.112963667472615,0.946997572509038,NA
"Lcmt2",148.753437275225,0.017707381016018,0.113919527540904,0.54869137675976,NA
"Lcn2",1081.93063914335,-0.0288586153187276,0.115800795273802,0.388633471176883,0.881062466137222
"Lcor",58.1934348386808,0.0240707676873298,0.117464722240633,0.291907885299536,NA
"Lcorl",127.273405838347,0.00992818773732492,0.113915028227486,0.694101102282335,NA
"Lcp1",6126.93314978151,0.000514941108069201,0.109420150840849,0.986761759482326,0.998351386341203
"Lcp2",772.960526967824,0.00359567312545612,0.109745026153901,0.850076218635837,0.977738423779932
"Ldah",234.759952247578,-0.00892079558202291,0.112925013725575,0.7546936137368,0.963401502389655
"Ldb1",254.048332590921,0.0322044956268831,0.116412017423328,0.360006309584435,0.867914915469658
"Ldha",4114.49506988943,-0.00190161523211017,0.1074090616969,0.964750706466822,0.996150523652904
"Ldhb",82.370835160499,-0.0482105889127204,0.129320523311409,0.0281274801494104,NA
"Ldlr",285.021914451875,0.0241040076414786,0.116741307493079,0.340713606583204,0.861403477507074
"Ldlrad3",71.8718214225839,0.0262188210498692,0.119184037621823,0.144848315021772,NA
"Ldlrap1",415.865734531018,0.0322374488662002,0.115282987727961,0.39183868593761,0.883954968839042
"Lemd2",219.947167408437,-0.00833361016600563,0.111350618967409,0.806637590133743,0.969783028680705
"Lemd3",159.246012156476,-0.0322918143912804,0.117934534148264,0.306617584941777,NA
"Leng1",102.963524611602,-0.0133154593334789,0.114391687807692,0.595886282881699,NA
"Leng8",253.237732742781,0.018169874438085,0.115278586255539,0.472550339387798,0.909771000161181
"Leo1",445.182596880323,-0.0317714076895145,0.11469352603333,0.404376048978299,0.885220285526178
"Leprot",489.990673538863,-0.0161549762309635,0.110992754778618,0.665677848318122,0.95077069065378
"Leprotl1",287.142713898029,0.0790667373353718,0.15002604874065,0.0338566725602292,0.575357335280145
"Letm1",511.233777119581,-0.050790925294057,0.123427017481579,0.207962296028437,0.797570474750987
"Letmd1",100.095683094491,0.0428721859837243,0.125141954313867,0.088806752539333,NA
"Lfng",92.8060949065808,0.03663491147608,0.121393418176369,0.16501011838031,NA
"Lgals1",1655.37795735229,-0.0704638667743749,0.141847464596508,0.0578067822256719,0.65515016356252
"Lgals3",1013.18443284639,-0.719308152294607,0.422054372019221,0.00249522799407601,0.291257184052814
"Lgals3bp",133.055653160278,0.0112027332473652,0.114292088847403,0.643572336463407,NA
"Lgals8",194.6604188251,0.0158692976004445,0.11338495849999,0.600140582268947,0.936699804058489
"Lgals9",1270.41670320345,0.0168063890920496,0.108536767520485,0.691069514091773,0.954232135138932
"Lgmn",97.3147229060654,-0.850898538262936,0.722151063367722,0.00411461188403694,NA
"Lgr4",51.9017925402416,0.00985868287974193,0.114850331101806,0.635646791837545,NA
"Lgr6",34.1621560715439,0.0309574710443825,0.121119965965012,0.06538231565313,NA
"Lhpp",101.231917005531,0.0380974507544727,0.122329751333704,0.142967259559494,NA
"Lias",226.548091048445,-0.0457845521533092,0.124167517703036,0.162371228523069,0.764634216650362
"Lifr",34.0211849348047,0.0139298680401904,0.11603534702934,0.433218802774742,NA
"Lig1",1045.94630115089,-0.0392453773957669,0.116010192522551,0.349308504879139,0.862981307282192
"Lig3",206.338986304441,0.000744558173786568,0.112219474520472,0.981707187723135,0.998351386341203
"Lig4",31.6034151603986,-0.0140370989895418,0.115940467325032,0.445184534510427,NA
"Lima1",184.717603009237,-0.0118869093639812,0.112774474129396,0.692570179857509,0.954232135138932
"Limd1",138.838561860352,0.0219894304453558,0.115727638644359,0.421658614605564,NA
"Limd2",1732.13335062433,-0.0172330898895124,0.110851726021262,0.570255054297643,0.928083273101574
"Limk1",93.7698801154935,0.0171414531530442,0.115359310177552,0.47402881266994,NA
"Limk2",156.827388819398,-0.00749470545454426,0.112731464545806,0.7915577175117,NA
"Lims1",564.280611672558,0.0215257710734432,0.111581359900624,0.571311259145429,0.928083273101574
"Lin28a",119.10852808876,0.0151619301025396,0.114616380889604,0.535687456612513,NA
"Lin37",77.2778796173846,-0.0274541034809635,0.118475554117927,0.24364833234785,NA
"Lin52",126.300382891876,-0.00669869488825244,0.113587460062298,0.73643226133027,NA
"Lin54",184.156439530086,0.0318589679993793,0.119388136999093,0.223055785747461,0.80640118958386
